"latitud","longitud","user","id","address","price","title","review","rating","sector"
"51.54003954714536","-0.15408784367038444","38848224","7864514","Primrose Hill, Londres","156","Large Penthouse Studio Lovely View","1","0","bajo"
"51.47895224392095","-0.026747537738411934","1891267","4813238","Deptford, Londres","156","Great location in new 2 bed flat","4","4.5","bajo"
"51.536159770123845","-0.14227136462869744","4209940","9542109","Camden Town, Londres","156","BEAUTIFUL, LARGE 1 BED IN CAMDEN","0","0","bajo"
"51.539296036763055","-0.07663387834928925","5225684","5247371","Haggerston, Londres","156","Studio with stunning views of Ldn","0","0","bajo"
"51.533261332684674","-0.08532825013840303","39301260","7502184","Shoreditch, Hoxton","156","Fresh studio flat near shoreditch","1","0","bajo"
"51.52533791934934","-0.1252483175628415","43167749","8182284","St. Pancras, Londres","156","Studio flat near Russell Square","4","5.0","bajo"
"51.51293589308308","-0.02057783667891698","2955123","8289932","Poplar, Londres","156","Lovely 1 bed flat near Canary Wharf","0","0","bajo"
"51.524990438389324","-0.1720425623186834","16689459","7249264","Lisson Grove, Londres","156","Big Clean Flat in Central Location","3","4.5","bajo"
"51.53717600185664","-0.0018705417288711955","50347719","9763413","Stratford, Londres","156","One bedroom apartment in Stratford","0","0","bajo"
"51.526580757085085","-0.12302223543035529","46536371","8906185","St. Pancras, Londres","156","4* apartment in the heart of London","3","4.5","bajo"
"51.48359335908097","-0.15041463411910444","24975427","6584403","Nine Elms, Londres","156","Super luxury 1 bed Chelsea Bridge","4","4.5","bajo"
"51.5610796324013","-0.08368823910722939","15888505","9267697","Stoke Newington, Londres","156","2 bed Stoke Newington w/parking","0","0","bajo"
"51.51954193981761","-0.15270375526471053","12090940","2446748","Marylebone, Londres","156","Central London Marylebone apartment","20","5.0","bajo"
"51.458941131312514","-0.22032466939374648","35905884","9345821","Putney, Londres","156","Modern & spacious double ensuite","0","0","bajo"
"51.52609933670124","-0.05811578387585273","3874718","9362604","Bethnal Green, Londres","156","Perfect Holiday Location","0","0","bajo"
"51.51327047008078","-0.17847980583502573","48869193","9427256","Bayswater, Londres","156","Attractive and central apartment","0","0","bajo"
"51.47098951470879","-0.1526731451221542","3713763","1221960","Battersea, Gran Londres","156","Beautiful 2 Bed Apartment in London","66","4.5","bajo"
"51.51493890528619","-0.18539650910354802","23944253","6004626","Bayswater, Londres","156","Spacious Family Studio Hyde Park","13","4.5","bajo"
"51.57372348648278","-0.028342455655272332","50361077","9766722","LB of Waltham Forest, Londres","156","Modern  Lux Fully Furnished 1 Bed","0","0","bajo"
"51.50791206288222","-0.011843272379510696","6624110","9712512","Poplar, Londres","156","Best of Poplar - Well Connected","0","0","bajo"
"51.5273121850985","-0.06425930839638891","30966788","7314934","Bethnal Green, Londres","156","Modern flat Brick Lane / Shoreditch","1","0","bajo"
"51.6397879162776","-0.11477859486051445","49988990","9674791","LB of Enfield, Londres","156","2 BEDROOM FLAT WITH A GARDEN","0","0","bajo"
"51.517270639074766","-0.07768409755523602","8995839","6152340","Whitechapel/Brick Lane, Londres","156","Central London - One Bedroom Flat","1","0","bajo"
"51.48146551891778","-0.14934012576370181","2011372","425143","Nine Elms, Londres","156","luxury 1bed in Chelsea Bridge Wharf","8","5.0","bajo"
"51.57260431627153","-0.13783881372287815","26490302","9104819","LB of Haringey, Londres","156","Edwardian 2 Bed Garden Flat","0","0","bajo"
"51.53538531600188","-0.08099547677383546","5253264","8546405","Shoreditch, Londres","156","Beautiful Flat in Hoxton/Shoreditch","1","0","bajo"
"51.50931428585314","0.017893134562772292","33554915","6429318","LB of Newham, Londres","156","Royal Victoria Dock","2","0","bajo"
"51.532904761953866","-0.0791527590544176","5345072","9103882","Shoreditch, Londres","156","Charming and cosy flat - Shoreditch","1","0","bajo"
"51.55841249835543","-0.05690535458280442","26732569","6651738","LB of Hackney, Londres","156","Charming flat in vibrant Hackney","0","0","bajo"
"51.56331518520283","-0.07033132536203708","1261452","253440","Stoke Newington, Londres","156","Charming apartment in London Zone 2","12","5.0","bajo"
"51.53129682026301","-0.20243589859289438","32042168","8892889","City of Westminster, Londres","156","Gorgeous top floor 1 bedroom","0","0","bajo"
"51.51525923274516","-0.1817274108398815","1432477","9422436","Paddington, Londres","156","Spacious Flat in Bayswater - RC","0","0","bajo"
"51.532659096061906","-0.18077187985671306","922302","9755000","St. John's Wood, Londres","156","Spacious flat next to Abbey Road","0","0","bajo"
"51.47184915262872","-0.056914908870857164","6596100","5260716","Nunhead, Londres","156","Bright 2 bed + 2 bath. Next to tube","4","5.0","bajo"
"51.49854363774368","-0.03599619297861876","24230464","7203552","Rotherhithe, Londres","156","Delightful apartment close to river","16","5.0","bajo"
"51.54626051812842","-0.008797341631094618","49414407","9607717","Stratford, Londres","156","Studio Apartment in Stratford","0","0","bajo"
"51.51144273759256","-0.038994383920688824","8644184","4389597","Limehouse, Londres","156","Stunning Apt overlooking Harbour Z8","7","5.0","bajo"
"51.52283338604656","-0.07485659357791097","26722704","9278461","Shoreditch, Londres","156","Modern Shoreditch Apartment! Zone 1","1","0","bajo"
"51.53716250500258","-0.1846526562724871","46913092","8978129","St. John's Wood, Londres","156","Boutique 1 bed flat off Abbey Rd","0","0","bajo"
"51.48910960243048","-0.1437534054280321","2525777","5098380","Pimlico, Londres","156","Pimlico/Victoria London 1BR apt","36","5.0","bajo"
"51.42050888538745","-0.1791578766754288","48598314","9366110","Wimbledon, Londres","156","Lovely 2 bedroom Flat in SW London","0","0","bajo"
"51.4687433886695","-0.17414599840747239","39278608","7499070","Battersea, london","156","Kerry","0","0","bajo"
"51.51668157804077","-0.16427412243833492","23131014","7411266","Paddington, Londres","156","Studio Flat Near Oxford Street","0","0","bajo"
"51.53612707277375","-0.07852300991398144","4622485","7375305","De Beauvoir Town, Londres","156","Bright flat near the canal","4","5.0","bajo"
"51.53152316127834","-0.06915499750536028","41134932","8225731","Shoreditch, Londres","156","Clean & Cosy Apartment/Columbia Rd","1","0","bajo"
"51.530397640850346","-0.10219775738751506","521501","6611025","LB of Islington, Londres","156","Spacious flat in Central London","2","0","bajo"
"51.53820628444361","-0.07974487885327398","7583140","6571742","De Beauvoir Town, Londres","156","Clean modern Flat","4","4.5","bajo"
"51.530615193253716","-0.12196835632422863","21589205","6112883","Islington, Londres","156","one bed flat next to Kings Cross St","22","4.5","bajo"
"51.466510996461224","-0.2155779381748172","17865233","8550128","Putney, Londres","156","River View in Putney","0","0","bajo"
"51.477736946713215","-0.1894257551721445","48449906","9388314","Sands End, Londres","156","Sunny flat, on the  Kings Rd","1","0","bajo"
"51.5155924881845","-0.13332557652494756","49615429","9585069","Soho, Londres","156","Luxury Studio Apartment in Soho","0","0","bajo"
"51.46814248696669","-0.21012994970507917","17878644","3551562","Fulham, Londres","156","Spacious contemporary flat","6","5.0","bajo"
"51.54569365769802","-0.0635766740732918","27491447","5307611","Dalston, Londres","156","Stunning flat in London Fields ","22","5.0","bajo"
"51.514966731922165","-0.17968607126057942","24191355","9735991","Bayswater, Londres","156","Spacious flat- 2mins from Hyde Park","0","0","bajo"
"51.53990331539637","-0.10222369788061487","50051307","9691270","Islington, Londres","156","Cozy & Modern Flat in Upper Street","0","0","bajo"
"51.51553905879591","-0.2079467869092728","38361172","7334540","Notting Hill, Londres","156","Beautiful flat & garden, Portobello","4","5.0","bajo"
"51.517397563071526","-0.214678377842243","15852076","3120391","Notting Hill, Londres","156","Beautiful, spacious apartment","6","4.5","bajo"
"51.44774255075414","-0.16346569041241227","5500625","6881966","Balham, Londres","156","'Tranquil GB' 2 dbl bed, wifi","3","4.5","bajo"
"51.533580613201934","-0.07816973843012273","12987110","2536179","Shoreditch, Londres","156","1 bed flat in Hoxton, Shoreditch!","23","4.5","bajo"
"51.52997861098404","-0.07196447813416713","6710241","7063205","Shoreditch, Hackney road","156","Shoreditch London Apartment","13","5.0","bajo"
"51.52728306779237","-0.01998398308674199","31999985","6168008","Bromley-by-Bow, Londres","156","Apartment in East London","0","0","bajo"
"51.52540997026101","-0.07591553878696847","7420960","8300089","Shoreditch, Londres","156","Loft Fantastic Shoreditch Location","0","0","bajo"
"51.52024522828213","-0.21157871426074892","3049503","1971237","Notting Hill, Londres","156","Artistico piso en  Portobello.","78","4.5","bajo"
"51.48802615537611","-0.19573365747006874","34674205","6624911","Earls Court, Londres","156","Amazing one bed, private terrace","0","0","bajo"
"51.52939376860756","-0.05673188891078433","24547066","9248253","Bethnal Green, Londres","156","Music hippy vibes","0","0","bajo"
"51.44190587538075","-0.13595720868744665","22035141","9724734","Streatham, Londres","156","3 Bedroom Maisonette in Balham","0","0","bajo"
"51.52449423721815","-0.10395564450688179","212807","1849511","Clerkenwell, Gran Londres","156","Cozy Flat in Central Clerkenwell","4","4.5","bajo"
"51.49445977110101","-0.23502836167253943","10846463","6839947","Hammersmith, Londres","156","Entire Flat Fantastic Area","0","0","bajo"
"51.48079814518177","-0.12328290686926754","3320799","6450192","South Lambeth, Londres","156","A delightful central flat","9","5.0","bajo"
"51.55357359773788","-0.07796759627142624","6977899","1666404","Stoke Newington, Londres","156","Flat in the heart of east london","12","4.5","bajo"
"51.511807916388214","-0.18932241840425804","12661408","6028622","Bayswater, Londres","156","Cute Notting Hill  Studio","7","5.0","bajo"
"51.61064895732478","-0.06585829012129703","50058231","9693309","LB of Enfield, Londres","156","Brand New Spacious & Luxury Flat","0","0","bajo"
"51.50116122243959","-0.08242778597283726","44249909","8398892","Southwark, Londres","156","Warehouse Studio on Bermondsey St","2","0","bajo"
"51.54152820200779","-0.2152821011135914","28820321","7554621","LB of Brent, Londres","156","Quiet 2BD flat, leafy neighbourhood","8","4.5","bajo"
"51.517547504646416","-0.07967671391590997","13608440","8022223","City of London, Londres","156","Excellent location - Central London","5","5.0","bajo"
"51.48657102665645","-0.10619176074810081","18868378","3701929","Walworth, Londres","156","Spacious, centrally located, light, and quiet","61","5.0","bajo"
"51.512776339512925","-0.1845476779976225","485861","89183","Bayswater, Paddington","156","LONDON-KENSINGTON PALACE 15min Wlk","64","4.0","bajo"
"51.52381940130082","-0.11973712411469087","1967808","4628238","Bloomsbury, Londres","156","Luxury Studio Apartment LGF","1","0","bajo"
"51.51766792915688","-0.07077537430269056","4303913","5914578","Whitechapel/Brick Lane, Londres","156","Brick Lane - 1 Bedroom Flat","2","0","bajo"
"51.52130410906137","-0.15426862866536092","21476078","9570432","Marylebone, Londres","156","Bright & Spacious Marylebone Flat","0","0","bajo"
"51.528408503654155","-0.07395424356714321","751182","9686034","Shoreditch, Londres","156","Modernist Maisonette - Shoreditch","0","0","bajo"
"51.538523311575595","-0.13298601984031452","22184530","4272901","Kings Cross, Londres","156","Spacious Flat in Camden, London","51","3.5","bajo"
"51.54301095040358","-0.2534500517353165","27892104","5581391","LB of Brent, Londres","156","modern one bedroom apartment to let","2","0","bajo"
"51.49018651810176","-0.0922424442856286","21443379","5558550","Walworth, Londres","156","3 double beds - 10 min from BIG BEN","23","4.0","bajo"
"51.454291791417056","-0.10243675354862015","5731505","1251828","Brixton, Londres","156","Garden Flat in Lovely Herne Hill","102","5.0","bajo"
"51.49638523106727","-0.03676542261710317","28899668","9585861","Rotherhithe, Londres","156","Cosy space in the heart of London","0","0","bajo"
"51.487790290265245","-0.1381517987421522","13560179","7755679","Pimlico, Londres","156","Warm, spacious and bright 1 bedroom","3","4.5","bajo"
"51.57465436021035","-0.09604122480893425","25889469","5181381","LB of Haringey, Londres","156","Gorgeous 1 bed flat. Finsbury Park","4","5.0","bajo"
"51.53770085676748","-0.0006786653322180105","2060188","414115","Stratford, Londres","156","Great Flat, Quiet,Views,Near Tube","78","5.0","bajo"
"51.519582184146344","-0.1343677395749808","21083998","7489351","Fitzrovia, Londres","156","Cozy Studio apt 7 min Oxford Street","0","0","bajo"
"51.527871435050706","-0.1256975956328868","9844340","1894953","St. Pancras, Londres","156","One bedroom flat Central London 003","3","4.0","bajo"
"51.55075466198667","-0.09105609082438755","5732843","7340687","LB of Islington, Londres","156","Modern, 2 bed apt Islington","2","0","bajo"
"51.46110180557314","-0.1100729500374682","15857962","3121864","Herne Hill, Londres","156","2 Dbl Beds in new building, Brixton","17","4.5","bajo"
"51.499895649901944","-0.19270681171675344","31795773","6128892","Kensington, Londres","156","New studio - High Street Kensington","14","5.0","bajo"
"51.54777708390568","-0.061135694077129335","6255263","9342200","Dalston, Londres","156","Stunning, Stylish & Spacious 2 Bed","0","0","bajo"
"51.46573498474665","-0.12560644884965078","17855299","8110379","Stockwell, Clapham North","156","Victorian Apt with a Sunny Garden","2","0","bajo"
"51.52168811937239","-0.19796350995287","48761694","9402635","City of Westminster, Londres","156","1 Bed Hyde Park | Maida Vale","0","0","bajo"
"51.50233317036863","-0.18693186380827234","22798795","4570056","Kensington, Londres","156","My Apartments High Street Onebed x3","11","4.0","bajo"
"51.47303945687292","-0.18368548589496478","24936762","4905669","Sands End, Londres","156","Chelsea -  Executive apartment","10","4.5","bajo"
"51.461765204913654","-0.0731306415935455","37022531","8486049","Camberwell, Peckham","156","FLAT - 2 double beds & 1 single","3","4.0","bajo"
"51.54529160390136","-0.06401749924802386","47473414","9108288","Dalston, Londres","156","Stylish 1 Bed Garden Flat Hackney","2","0","bajo"
"51.51911736559448","-0.16563754677179857","29953352","7936591","Marylebone, Londres","156","Heart of Marylebone","2","0","bajo"
"51.497238847666324","-0.21469742287008298","12998814","2711289","Hammersmith, Londres","156","KENSINGTON OLYMPIA cozy,bright flat","44","4.5","bajo"
"51.548290446234546","-0.058758854153629324","3082003","3570238","Hackney, Londres","156","1 bedroom flat, hackney","7","4.5","bajo"
"51.50670181732977","-0.24959097263729899","31100823","8023266","Acton, Londres","156","Modern, minimal, light, airy flat","1","0","bajo"
"51.49992674223631","-0.047387315769249254","2490652","505085","Rotherhithe, Gran Londres","156","Premium Flat near Central London","68","5.0","bajo"
"51.49283433241794","-0.19840440438634455","4935764","9622436","Kensington, Londres","156","Furnished Double bedroom Earls Cour","0","0","bajo"
"51.460516580071356","-0.3017831425128407","2525777","958137","Richmond","156","Richmond Hill 1BR modern apartment ","55","4.5","bajo"
"51.52973977820259","-0.09352000570624695","15693075","7550324","Shoreditch, Londres","156","Charming Flat Very Good Located","1","0","bajo"
"51.565783591045516","-0.07227604395800599","5730336","2366393","LB of Hackney, Londres","156","2 bed Victorian garden flat Hackney","7","5.0","bajo"
"51.495223929411104","-0.10255423511562647","24606615","4772751","Kennington, Londres","156","Stylish 2 bedroom flat in ZONE 1","84","4.5","bajo"
"51.54802368270802","-0.1952185509042165","22818653","4772401","Hampstead, Londres","156","Beautiful 2-beds in Central London","0","0","bajo"
"51.51212112564913","-0.19149397397464699","232857","2799946","Bayswater, Londres","156","Notting Hill Apt sleeping 4","32","4.5","bajo"
"51.50773380990558","-0.056919520069785665","19835587","8472758","Wapping, Londres","156","Modern, cool, cozy & great location","6","5.0","bajo"
"51.51861035545029","-0.0583677574628148","7176456","5813562","Whitechapel/Brick Lane, Londres","156","Luxury split level Flat & Terrace!","4","4.5","bajo"
"51.49231269763326","-0.11981850325179262","819611","9753639","Vauxhall, Londres","156","Luxury 2Bed Flat","0","0","bajo"
"51.517155343429444","-0.1940973818707002","28907223","8262217","Westbourne Green, Londres","156","Gorgeous studio in Notting Hill","1","0","bajo"
"51.490901188760645","-0.20788926405443914","44257844","8400687","Hammersmith, Londres","156","One bedroom flat","2","0","bajo"
"51.537598043023266","-0.09929002255695919","2194105","441525","Islington, Londres","156","Bright London Flat Close to Centre ","46","4.5","bajo"
"51.49128218807305","-0.19349354551960368","38907209","7427753","Earls Court, Londres","156","Earls Court","1","0","bajo"
"51.51227088712078","-0.03165380493928483","34680837","6770190","Limehouse, Londres","156","Near Tower Bridge 2/3 Bed 2 Bath","18","4.5","bajo"
"51.52465953938553","-0.07094385487522643","22944618","4420247","Shoreditch, Londres","156","Flat in the heart of Shoreditch","1","0","bajo"
"51.53626435729305","-0.1424445547451347","43999131","8399092","Camden Town, Londres","156","Bright 2/3 bedrs flat, Camden Town","10","4.5","bajo"
"51.46215134516124","-0.15716293432831996","15263614","5555865","Battersea, Londres","156","Gorgeous Airy 1 Bed Clapham Common","20","4.5","bajo"
"51.52725434861347","-0.10237556880565155","14088175","4840183","Clerkenwell, Londres","156","Modern flat in great area","1","0","bajo"
"51.48184137804255","-0.016595281846070793","10054763","6893812","Greenwich, Londres","156","Spacious Flat Greenwich Riverside","0","0","bajo"
"51.55337845161518","-0.1895417103034289","6478484","9133735","Hampstead, Londres","156","Lovely apartment in West Hampstead","0","0","bajo"
"51.51867144482325","-0.21272655650636674","16006531","3154251","Notting Hill, Londres","156","Modern serviced flat","31","5.0","bajo"
"51.50980451062117","-0.1970945401895058","6766431","3997363","Notting Hill, Londres","156","Fab Flat in Heart of Notting Hill!","1","0","bajo"
"51.492964792178334","-0.18834628945453896","47261763","9390296","Earls Court, Londres","156","Apartement in South Kensington","1","0","bajo"
"51.40280928981649","-0.07674195548524147","47042557","9008703","Crystal Palace, Londres","156","New Build,2 Bed,2 Bathrooms,Quiet","0","0","bajo"
"51.47906188207012","-0.2123068975799423","7232822","1808332","Fulham, Gran Londres","156","Two bed Flat in Fulham","7","4.0","bajo"
"51.56409857332872","-0.14352318620963822","6696021","8406264","Hampstead, Londres","156","Lovely split level  1-bedroom flat","2","0","bajo"
"51.518298242298","-0.11669115621114809","33098584","8814044","Holborn, Londres","156","Lovely 1 Bedroom in Central Londom","5","4.0","bajo"
"51.5763991740674","-0.10205266288211136","5741059","8279188","LB of Haringey, Londres","156","Large and bright flat, canal view","1","0","bajo"
"51.52474273068258","-0.07965093408517303","4439317","9181703","Shoreditch, Londres","156","Chic East London Studio","0","0","bajo"
"51.499081990811874","-0.1825645151658857","22469492","5357412","Kensington, Londres","156","Beautiful Studio - South Kensington","10","5.0","bajo"
"51.492389324538024","-0.10020477884960771","13141836","9338369","Walworth, Londres","156","Strata, Elephant & Castle (Zone 1)","0","0","bajo"
"51.531917508838134","-0.20493840557122994","47271945","9062294","City of Westminster, Londres","156","Spacious! 2 bed Garden Flat","0","0","bajo"
"51.51033820614596","-0.046407732503509956","48431923","9331785","Shadwell, Londres","156","Modern flat in central London","0","0","bajo"
"51.49917927455833","-0.19792855637530404","12511043","8574788","Kensington, Londres","156","HYDE PARK*5","3","4.0","bajo"
"51.533130851101454","-0.1877836663601895","5606560","8020654","Maida Vale, Londres","156","2 Bedroom Flat, Maida Vale, London","18","4.5","bajo"
"51.47463698412089","-0.19165437739933533","18027936","7743390","Sands End, Londres","156","Light and Airy 3bd Leafy Quiet Road","9","4.5","bajo"
"51.524002470237846","-0.028865650771565575","11716043","6054098","Bromley-by-Bow, Londres","156","2-bed central flat close to City","2","0","bajo"
"51.53959278643301","-0.04711253375640443","7378833","6657059","Hackney, Londres","156","Beautiful flat in Hackney","1","0","bajo"
"51.55364063074023","-0.11766428975735992","25393148","9665511","LB of Islington, Londres","156","High ceilings and spacious rooms","0","0","bajo"
"51.52653404233882","-0.10204564055077948","17593664","7059024","Clerkenwell, Londres","156","Light & Airy - Central - 1 Bed","1","0","bajo"
"51.51530957603531","-0.17987354360647198","38279776","7307436","Paddington, Londres","157","Place to call home in Paddington","22","4.5","bajo"
"51.53487175716954","-0.182983773515358","23083471","4448180","St. John's Wood, Londres","157","Cool Studio on Abbey Road NW8","59","4.5","bajo"
"51.48368352108597","-0.14817161808310336","32471256","7741927","Nine Elms, Londres","157","Luxury apartment on the river","4","5.0","bajo"
"51.534167613332016","-0.2356721811928424","9572552","1938142","LB of Brent, Londres","157","Luxury two bedroom apartment Zone 2","8","5.0","bajo"
"51.52746013803799","-0.17678983124892778","45080496","8565835","St. John's Wood, Londres","157","M&M's Cute St. Johns Wood Home","9","5.0","bajo"
"51.5303222962773","-0.20526083224574748","14363787","5585478","City of Westminster, Londres","157","2Bed with Garden in Queens Park","30","4.5","bajo"
"51.51769230344274","-0.134229946710214","10954640","6320093","Fitzrovia, Londres","157","In the heart of Fitzrovia","11","4.5","bajo"
"51.45996755479253","-0.11815236726266022","14378194","8123693","Brixton, Londres","157","The Rainbow Palace - Brixton","5","4.5","bajo"
"51.53523000217949","-0.07883917769735174","3156327","5707966","Shoreditch, Londres","157","Canal side 2 bdr flat in East side!","9","5.0","bajo"
"51.50435851135679","-0.2458886721258078","32898277","9144413","Shepherd's Bush, Londres","157","Fantastic flat for 2 people","0","0","bajo"
"51.4630085931361","-0.06822551295803839","1181982","6273034","Camberwell, Londres","157","Designer 2br garden flat in Peckham","9","5.0","bajo"
"51.545765481395854","-0.20284414644718085","15088660","2956291","LB of Brent, Londres","157","London's Best Kept Secret....Flat!","1","0","bajo"
"51.52981325022704","-0.18465651831270175","17732120","3807454","St. John's Wood, Londres","157","1 bedroom new Central London flat","15","4.5","bajo"
"51.555939647671146","-0.14491280918195368","16868689","4095884","Hampstead, Londres","157","Beautiful flat in a stunning church","10","4.5","bajo"
"51.557197323023054","-0.12157318853351994","18241381","3620894","LB of Islington, Londres","157","Bright & Cosy Apartment in Quiet St","27","5.0","bajo"
"51.513112118244074","-0.1327152268481549","9031605","6059314","Soho, Londres","159","Economy Range Two In Soho London","11","4.0","bajo"
"51.52978758521469","-0.026304390123109513","48385131","9322328","Bow, Londres","159","Modern Apartment, with great views","0","0","bajo"
"51.45365785205555","-0.1373107219561896","10961046","6048178","Clapham, Londres","159","Clapham Common, Pro-Managed","2","0","bajo"
"51.49442975763465","-0.19392017325937336","34590207","7935927","Kensington, Londres","159","Stunning Kensington Studio","18","4.5","bajo"
"51.486003665843675","-0.18578194118430139","16280212","4300458","Earls Court, Londres","159","Chelsea Double Bedroom Flat ","4","5.0","bajo"
"51.49908849882257","-0.15567784848859803","11987014","9361710","Belgravia, Londres","159","Modern & Cozy Flat at Knightbridge","0","0","bajo"
"51.54383248883928","-0.20681984101420958","9755291","7250547","LB of Brent, Londres","159","Large & airy studio, close to tube","5","5.0","bajo"
"51.54739471976659","-0.15514490988979904","23479012","6039556","Hampstead, Londres","159","Sunny Apartment in Central London","13","5.0","bajo"
"51.52512345563368","-0.08837731064698022","15550857","3054614","St. Luke's, Londres","159"," Modern studio flat central London","9","5.0","bajo"
"51.52362684330218","-0.16124554708666333","8450460","8068064","Lisson Grove, Londres","159","Marylebone flat near Madame Tussaud","1","0","bajo"
"51.501923227808554","-0.25727139279783534","13526884","2642108","Acton, Londres","159","Old Printers, Modern Convert Z2 6P","9","4.5","bajo"
"51.50144898353946","-0.21557207658055288","32181492","6609607","Hammersmith, Londres","159","Garden Flat 2 Bedroom/2 Bathroom","2","0","bajo"
"51.498816625660716","-0.0136333651520714","7951402","1486767","Isle of Dogs, Londres","159","Cosy 1 Bedroom flat in Canary Wharf","21","5.0","bajo"
"51.4745330739441","-0.1858919140312834","26676824","5166373","Sands End, Londres","159","Luxury studio apartment","11","4.5","bajo"
"51.462073004237645","-0.21368961531017797","16378998","3237016","Putney, Londres","159","Double bedroom garden flat Putney","4","5.0","bajo"
"51.534880504269076","-0.06002886969213042","5823938","2537742","Haggerston, Gran Londres","159","Canal-side Broadway Market Appt.","19","4.5","bajo"
"51.50235483136816","-0.21536082858169908","32181492","6230878","Hammersmith, Londres","159","Bright Two Bedroom/Two Bathroom","4","5.0","bajo"
"51.523508548286834","-0.20590627697913175","14647263","7234065","RB of Kensington and Chelsea, Londres","159","1 Bed Apartment nr Portobello Road","1","0","bajo"
"51.497067314426914","-0.07024678713876743","10208889","1977908","Bermondsey, Tower Bridge","159","New build - 5mins from Tower Bridge","3","4.5","bajo"
"51.50280911910911","-0.21628224152642034","32181492","8667375","Hammersmith, Londres","159","Ground Floor 2 Bedroom/2 Bathroom","0","0","bajo"
"51.492974448764535","-0.16505515986308045","6748220","8876619","Chelsea, Londres","160","Entire Elegant Apartment In Chelsea","5","4.0","bajo"
"51.51555855526654","-0.16606146052489826","31258531","6021566","Paddington, Londres","160","A spacious and modern flat","4","3.5","bajo"
"51.52355550025958","-0.09226150181032228","25814212","7627853","St. Luke's, Londres","160","Cool Central London Flat","10","5.0","bajo"
"51.51732367162905","-0.19313037649120454","239020","51830","Westbourne Green, Notting Hill","160","Fantastic Period Flat Notting Hill","61","5.0","bajo"
"51.54298501973601","-0.10650972669742756","41259100","7834338","Islington, Londres","160","Oasis in the heart of Islington","18","5.0","bajo"
"51.45039315952611","-0.20199401381570845","46294185","8844566","Wimbledon, Londres","160","Spacious & Sunny, Wimbledon","0","0","bajo"
"51.52492784312069","-0.07224971841326669","2043156","865768","Shoreditch, Londres","160","Shoreditch, Brick Lane studio flat","69","5.0","bajo"
"51.54497661941902","-0.1652525447553846","48571576","9401423","Hampstead, Londres","160","Fellows Rd Family Size Studio for 5","0","0","bajo"
"51.52383966377047","-0.14019991438741608","32756033","7101759","Fitzrovia, Londres","160","Warren Street top floor flat","0","0","bajo"
"51.51680804971681","-0.1954373450706896","33387321","7629959","Westbourne Green, Londres","160","Trendy fashionable Notting Hill apt","2","0","bajo"
"51.48285735608419","-0.14903023665347334","7437206","1407210","Nine Elms, Londres","160","Cosy 1 bedroom with Thames View","0","0","bajo"
"51.553820525244724","-0.0761454901112367","3609089","1850315","Stoke Newington, Londres","160","1BD Dalston - Live like a Londoner","9","5.0","bajo"
"51.493335390137965","-0.19266054231205934","28855500","5696504","Earls Court, Londres","160","Amazing Flat in Central London","14","4.5","bajo"
"51.47888188742497","-0.1943307658072076","24689160","4789833","Fulham, Londres","160","Modern Flat in Fulham","0","0","bajo"
"51.4794432729593","-0.2058417893881904","21910680","7366642","Fulham, Londres","160","Nice flat close to transports","2","0","bajo"
"51.513551561842945","-0.03170270355002242","15816781","5713204","Limehouse, Londres","160","Beautiful 2 bedroom apartment","11","2.5","bajo"
"51.51433366417288","-0.1849519458536985","9436173","2520333","Bayswater, Londres","156","Quiet Notting Hill flat with garden","5","4.5","bajo"
"51.5168802925512","-0.18893525918160345","35339053","7067286","Westbourne Green, Londres","161","1 Bedroom flat in Central London","0","0","bajo"
"51.530891143517906","-0.10620115139058287","6253264","3660201","Clerkenwell, Londres","162","Nice 1bedroom with terrace in Angel","24","4.5","bajo"
"51.521208334372986","-0.2261752362022173","6191265","5279954","RB of Kensington and Chelsea, Londres","162","Bright sunny flat nr Portobello","38","4.5","bajo"
"51.51552865514489","-0.21153775118735701","1992932","6929470","Notting Hill, Londres","162","Amazing funky West London Flat W11","6","5.0","bajo"
"51.477338212056225","-0.10647387593400705","16194294","3194911","Stockwell, Londres","162","1 bed flat, Central London, Oval","14","5.0","bajo"
"51.50045166412514","-0.0170518396690543","48861995","9619997","Isle of Dogs, Londres","162","Canary Wharf 1 Bedroom Apartment","0","0","bajo"
"51.50427078255749","-0.21793984222901605","2922141","591893","Hammersmith, Londres","162","Stunning Apartment - Central London","41","4.5","bajo"
"51.52385607643896","-0.15929242667315313","30529675","7004964","Marylebone, Londres","162","Sleeps4! London Regents Park 5 Star","9","4.5","bajo"
"51.50674378866757","-0.1929748072729892","1485680","5238302","Kensington, Londres","162","Lovely room, incredible location!","52","5.0","bajo"
"51.5733366385327","0.0022592640241218096","39242650","7492856","LB of Waltham Forest, Londres","162","Bright& Modern With Private Parking","3","4.5","bajo"
"51.56365929125053","-0.04558188687219698","8646307","8383542","LB of Waltham Forest, Londres","162","Brand new riverside flat in Hackney","0","0","bajo"
"51.48202173181705","-0.22197959223159477","2934057","3065985","Fulham, Londres","162","Roomy flat in terraced house. W6","1","0","bajo"
"51.52048798039726","-0.05616147374483639","2287526","460010","Stepney, Londres","162","Comfortable, clean, central London","0","0","bajo"
"51.516657683351305","-0.20246054310433964","30492278","6103741","Notting Hill, Londres","162","Warm and Cosy Notting Hill Flat","2","0","bajo"
"51.52296431404063","-0.1591728557759355","30529675","7590092","Lisson Grove, Londres","162","Sleeps4! Luxury Studio Baker Street","6","4.5","bajo"
